id;created_at;text;lang;like;reply;retweet;view;brand;followers;following;total_tweets
1,6397E+18;25/03/2023 20:00;Mood before Amazon delivery: 😔 \nMood after Amazon delivery: 😎;en;351;146;45;105057;amazon;5446167;50;49282
1,63939E+18;24/03/2023 23:00;“Buy With Prime” – the gift that keeps on giving:\n✅ Fast, free delivery\n✅ Easy returns\n✅ Trusted checkout\n\nLearn more ⬇️ \nhttps://t.co/6fFBMtXUwO;en;136;132;31;67466;amazon;5446167;50;49282
1,6393E+18;24/03/2023 17:00;FACT: Cats love Amazon boxes almost as much we love our customers 📦 🐈 https://t.co/lpq8577Ya9;en;410;102;60;87776;amazon;5446167;50;49282
1,63924E+18;24/03/2023 13:00;Amazon Prime – your one-stop shop to watch, read, listen, and play \n🎬 + 📕 + 🎧 + 👾 = 😍;en;168;67;34;73398;amazon;5446167;50;49282
1,63902E+18;23/03/2023 23:00;Grab the popcorn and binge your fave shows on the @amazonfiretv. \n\nWe’ve expanded our lineup, with three new sizes of the QLED Series, perfect for the bedroom, den, garage, or office. https://t.co/95Jukt4IWZ;en;92;70;16;56398;amazon;5446167;50;49282
1,63897E+18;23/03/2023 19:30;How many Wish Lists do you have? Do they each have a special theme?;en;212;176;32;110897;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;Today only!\n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6389E+18;23/03/2023 15:00;It’s “prime time” to sign up for a Prime membership. \n\nWith access to tons of shows 🎬, books 📚, music 🎶, discounts, free delivery, and so much more, it’s a no-brainer. 🧠\n\nHere’s a low-down on price and benefits. 👇  https://t.co/11XIwjPCqa;en;230;704;89;69621;amazon;5446167;50;49282
1,63757E+18;19/03/2023 23:00;tfw your Amazon delivery arrives early. https://t.co/PBwBoa6FnD;en;257;610;72;90157;amazon;5446167;50;49282
1,63718E+18;18/03/2023 21:00;How the “Buy Now” button feels when you “Save For Later” https://t.co/JxY2yJFgMo;en;263;1216;107;73797;amazon;5446167;50;49282
1,63683E+18;17/03/2023 21:33;"An Epic Adventure Awaits: Prime members can attend an exclusive early showing of Dungeons &amp; Dragons: Honor Among Thieves at 2:00 PM local time on Sunday, March 19. Secure your spot today! https://t.co/WQrTs3kKHG";en;327;483;70;179343;amazon;5446167;50;49282
1,63673E+18;17/03/2023 15:00;Your package is…\n3 stops away: ☘️☘️☘️ \n2 stops away: 🍀🍀 \n1 stop away: 🌈 \n \nYour package has been delivered: 🧙‍♀️⭐️⭐️⭐️⭐️⭐️;en;823;547;104;159414;amazon;5446167;50;49282
1,63648E+18;16/03/2023 22:30;Whoever said, “be careful what you wish for,” clearly hasn’t seen your Amazon wish list. 😏;en;225;167;43;72970;amazon;5446167;50;49282
1,6364E+18;16/03/2023 17:30;Say hi to Lisa-Jae, Kammy, Yolanda, Kim, and Sarah. 👋 \n\nThese five entrepreneurs are sellers in Amazon's store, where you can shop their products on the women-owned business storefront.They share their journey about building purpose-driven companies 👉 https://t.co/FTD6Npo6cB https://t.co/rVTkANc7st;en;100;58;15;54041;amazon;5446167;50;49282
1,63612E+18;15/03/2023 22:37;We are customer obsessed. No ifs, ands, or buts about it. \n\nThat's why we're continually inventing new ways to make the experience better for them, on #WorldConsumerRightsDay and every day. 💛 ⬇️ https://t.co/v1fXoFU1yT;en;124;90;21;59164;amazon;5446167;50;49282
1,63605E+18;15/03/2023 18:00;POV: Your package is one stop away. https://t.co/NdxDyl1wvQ;en;226;87;36;58030;amazon;5446167;50;49282
1,63563E+18;14/03/2023 14:03;To “Buy Now” or “Save for Later”?  \nThat is the question 🎭;en;153;107;27;70059;amazon;5446167;50;49282
1,63527E+18;13/03/2023 14:07;Congrats to Sarah Polley and the cast and crew of this powerful film! Well deserved, and so happy for our @MGMStudios and @AmazonStudios teams. #Oscars95 https://t.co/1O1rBLl8ho;en;171;69;17;153935;amazon;5446167;50;49282
1,63494E+18;12/03/2023 16:30;What item on your Wish List do you want the most? Emojis only 🧞‍♀️;en;376;456;49;222084;amazon;5446167;50;49282
1,63493E+18;12/03/2023 16:00;Whatever you're into, #ItsOnPrime. https://t.co/rRE3A9JhnE;en;265;113;55;140739;amazon;5446167;50;49282
1,63457E+18;11/03/2023 16:00;Buy Now 🛒 \nLove Forever 🥰;en;155;98;31;64547;amazon;5446167;50;49282
1,63432E+18;10/03/2023 23:30;Shop our Influencers' top picks for Spring on https://t.co/RvjXmU0HLY.;en;0;1;0;0;amazon;5446167;50;49282
1,63388E+18;09/03/2023 18:00;Our middle school selves would be envious of THIS Amazon Locker art. 🖌️ 🎨\n\nItalian street artist Luca Font customized Amazon Lockers at the Termini subway stop in Rome, and it’s bellissimo! 😍 👌 Customers can not only enjoy this beauty, but easily pick up their Amazon orders. https://t.co/k4m81mxsIU;en;147;108;27;61669;amazon;5446167;50;49282
1,6336E+18;09/03/2023 00:00;Stop procrastinating ❌ \nMake another Amazon wish list ✅;en;197;160;30;81155;amazon;5446167;50;49282
1,63348E+18;08/03/2023 15:32;Meet the women behind the robots. They’re the ones making sure Amazon’s robots work efficiently and safely with our employees to get you your deliveries. Let’s celebrate them, and all women, this #InternationalWomensDay! https://t.co/5Jh2WoahSc;en;139;83;32;56238;amazon;5446167;50;49282
1,63323E+18;07/03/2023 23:35;Prime Video will kick off the 2023 holiday season with an early present for @NFL fans: Free access to the first NFL Black Friday stream on November 24\n\nhttps://t.co/Y04eXQspbH;en;98;41;41;57641;amazon;5446167;50;49282
1,63315E+18;07/03/2023 18:00;"In Seattle &amp; interested in cool tech? Stop by the AWS Skills Center, a hub offering interactive exhibits &amp; free cloud computing classes. From driving virtual cars, to a robotic arm taking instructions from the cloud, there's a lot to see from @awscloud. ☁️ https://t.co/oELZrSj7Eq https://t.co/sPqUT3ULSY";en;102;56;17;46206;amazon;5446167;50;49282
1,63311E+18;07/03/2023 15:18;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63291E+18;07/03/2023 02:00;The next thing I get on Amazon will be ______.;en;569;778;102;318980;amazon;5446167;50;49282
1,63281E+18;06/03/2023 19:40;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63273E+18;06/03/2023 13:51;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63211E+18;04/03/2023 21:00;Clearing their wish list = modern-day romance 😍;en;199;137;35;84453;amazon;5446167;50;49282
1,63203E+18;04/03/2023 15:30;Avatar fan? 🌊 You’re going to want to catch this behind-the-scenes look at the Art of Avatar collection, available on Amazon. @DylanColeArt, co-production designer on Avatar: The Way of Water, takes us into the creation of the merch. ⤵️ https://t.co/6uL5x1u19U https://t.co/x28a4ufwH0;en;152;73;28;69229;amazon;5446167;50;49282
1,63203E+18;04/03/2023 15:29;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63183E+18;04/03/2023 02:40;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63183E+18;04/03/2023 02:30;Discover top styles in women's fashion.;en;0;0;0;0;amazon;5446167;50;49282
1,63172E+18;03/03/2023 19:00;"Who’s ready to rock ‘n’ roll with ‘Daisy Jones &amp; The Six,’ premiering today on @PrimeVideo? We are! 🎸 ✨ 🕺 \n\nWe spoke with leads Riley Keough and Sam Claflin about playing rock stars. \n\nHere's the groovy stuff they had to say. ⬇️ https://t.co/piAwViY8Cv";en;93;66;23;46678;amazon;5446167;50;49282
1,63134E+18;02/03/2023 18:00;Looking to elevate your space with all things beautiful and functional?\n\nYou're going to want to check out @MarthaStewart's new Amazon store for the goods, including new collections of cookware, bedding, and kitchen textiles. 😍 ✨ https://t.co/h4SkU0HyMK https://t.co/wvHwYEGfEa;en;103;97;20;48750;amazon;5446167;50;49282
1,63099E+18;01/03/2023 19:10;Looking for age-appropriate, ad-free entertainment for kiddos?\n\nLook no further than Amazon Kids+. Here are a few original shows to check out now. ⬇️ https://t.co/6vhq1T7vro;en;91;65;31;52068;amazon;5446167;50;49282
1,63069E+18;28/02/2023 23:00;TFW your package arrives. https://t.co/FdaR07XNgH;en;92;94;21;57781;amazon;5446167;50;49282
1,63061E+18;28/02/2023 18:00;Lloyd Devereux Richards became a viral sensation overnight thanks to his daughter, Marguerite. \n\nAfter she posted about his book “Stone Maidens” on TikTok, it skyrocketed to #1 on Amazon’s bestseller list! We’re not crying, you’re crying. 😢 ❤️ https://t.co/jRXCASlzyR;en;97;41;18;46693;amazon;5446167;50;49282
1,63031E+18;27/02/2023 22:00;Shoutout to everyone dropping not-so-subtle hints with your Amazon wish list. 👀✨;en;204;114;40;87319;amazon;5446167;50;49282
1,63031E+18;27/02/2023 21:40;"Two Amazon Air cargo planes landed in Istanbul this weekend w/ 100,000 pounds of relief supplies including tents, sleeping bags, blankets &amp; heaters. Thx to our teams &amp; partner orgs for this joint effort to help earthquake survivors in Türkiye &amp; Syria. https://t.co/PYZPtKYdYs https://t.co/Nmmk6GvXBG";en;1446;120;146;241305;amazon;5446167;50;49282
1,62996E+18;26/02/2023 23:00;Looking to support remarkable Black-owned small businesses, authors, creators, and entrepreneurs this #BlackHistoryMonth?\n\nHere are ten ways you can commemorate and celebrate Black culture with Amazon. ⬇️ https://t.co/lStGzAWRii;en;83;68;22;62106;amazon;5446167;50;49282
1,62989E+18;26/02/2023 18:00;Finding the latest sports stats is a “slam dunk” for @alexa99.\n\nNeed an update on a score, or a quick answer about your favorite team? Alexa’s AI technology has your back. 🏈 🏀 ⚾ ⬇️ https://t.co/dupdqBxg93;en;65;46;10;82789;amazon;5446167;50;49282
1,62962E+18;26/02/2023 00:00;You’re in their DMs. We’re clearing their wish list. We’re not the same.;en;278;123;34;111738;amazon;5446167;50;49282
1,62953E+18;25/02/2023 18:00;Signs for millions of people during @amazonmusic Live concerts✅ \n\nPerformed at big game half-time show✅ \n\nJustina Mills checks both boxes. She and her team do incredible work making performances accessible to all. ➡️ https://t.co/ZnjmuFKQ6I\n\nPhoto cred: Amber Galloway Gallego https://t.co/G89VD21u9S;en;95;59;23;58919;amazon;5446167;50;49282
1,6295E+18;25/02/2023 16:00;Today only!\n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6295E+18;25/02/2023 16:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6295E+18;25/02/2023 16:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6295E+18;25/02/2023 16:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,6295E+18;25/02/2023 16:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62947E+18;25/02/2023 14:00;Amazon employees in Pittsburgh, Pennsylvania, and Cleveland, Ohio, joined forces to donate and help distribute over 1,400 cases of bottled water to the town of East Palestine, Ohio, recently impacted by a train derailment.\n\nThanks for coming together to help. 🧡 https://t.co/sLlFNro82f;en;186;41;32;56773;amazon;5446167;50;49282
1,62925E+18;25/02/2023 00:00;Want an experience that's fashion-forward, personalized, convenient, and fabulous? Go check out our Amazon Style stores in Los Angeles, CA, and Columbus, OH.\n\nCosette, senior writer at Amazon, gave us an amazing taste of the experience. Let's go! 🛍️ 🏃➡️ https://t.co/BgjKX6Xm1f https://t.co/czKOZukUip;en;83;49;15;58448;amazon;5446167;50;49282
1,62923E+18;24/02/2023 22:21;Today only!\n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62923E+18;24/02/2023 22:20;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62919E+18;24/02/2023 20:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62919E+18;24/02/2023 20:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62919E+18;24/02/2023 20:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62919E+18;24/02/2023 20:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62919E+18;24/02/2023 20:00;Today only! \n\nSave with Amazon's Deals of the Day before they're gone.;en;0;0;0;0;amazon;5446167;50;49282
1,62914E+18;24/02/2023 16:15;Recent NielsenIQ data shows that, on average, we get customers their packages in 1.9 days after they place their order online – about half the time it takes other retailers.\n\nMore from @MktsInsider. ⬇️ https://t.co/tl9UXnZ1yS https://t.co/NulijDRHDS;en;70;41;8;46111;amazon;5446167;50;49282
1,62888E+18;23/02/2023 23:30;Discover gaming best sellers on Amazon.;en;3;0;0;0;amazon;5446167;50;49282
1,62888E+18;23/02/2023 23:30;Discover gaming best sellers on Amazon.;en;5;0;0;0;amazon;5446167;50;49282
1,62888E+18;23/02/2023 23:30;Discover gaming best sellers on Amazon.;en;2;1;0;0;amazon;5446167;50;49282
1,62888E+18;23/02/2023 23:30;Discover gaming best sellers on Amazon.;en;6;1;0;0;amazon;5446167;50;49282
1,6288E+18;23/02/2023 18:00;Try not to smile when you see our new delivery van slogans.\n\nThese delights are driving in select states in the U.S. https://t.co/TQPhRYzCeH;en;224;81;35;76998;amazon;5446167;50;49282
1,62859E+18;23/02/2023 04:00;We can hardly unbox all the love we have for our customers. 📦❤️;en;215;86;35;82244;amazon;5446167;50;49282
1,62854E+18;23/02/2023 00:20;Just in: For the first time, people with hearing loss can stream sound from their @amazonfiretv directly to their @CochlearUS hearing implants. 🦻 ➡️ https://t.co/oLTYvf4KgD https://t.co/u6ioMIaPnW;en;106;20;20;51435;amazon;5446167;50;49282
1,6284E+18;22/02/2023 15:33;This is no ordinary doctor's office. Amazon and One Medical are teaming up to make healthcare more convenient and membership more affordable. New membership is just $144 for a year. https://t.co/yL2XkZ6YXe https://t.co/RcLgtNNQTq;en;130;53;25;60299;amazon;5446167;50;49282
1,62815E+18;21/02/2023 22:45;We’re delighted to share that @theACSI named us No. 2 on their Online Retailer list, and No. 1 across online retailers in several key customer experiences.\n\nA big thank you to all of our customer-obsessed team members for helping us make this happen! https://t.co/MiT3R98GLN;en;77;38;11;53404;amazon;5446167;50;49282
1,62771E+18;20/02/2023 17:51;We’re proud to be funding the world’s first commercial-scale seaweed farm located in the space between wind turbines off the Netherlands coast. Led by @northseafarmers, the project will also support research on the potential of seaweed to store carbon. 🌎🌏🌍 https://t.co/qMcwvdekyq;en;181;56;37;77739;amazon;5446167;50;49282
1,62752E+18;20/02/2023 05:11;Manifesting your wish list is definitely on our bingo card for 2023. ✨;en;239;97;31;107826;amazon;5446167;50;49282
1,62735E+18;19/02/2023 18:00;Talk to your house? Disability advocate and influencer @MollyBOfficial does. Check out how she uses these three Amazon smart home devices to help make her life easier. https://t.co/AmpFQowqdu https://t.co/nMJuFPi8Fj;en;114;50;18;68434;amazon;5446167;50;49282
1,62663E+18;17/02/2023 18:00;"Ranay Orton, CEO and founder of “Glow by Daye,” noticed a lack of high-quality sleeping caps, thus her Reversible Satin Bonnet was born. \n\nLearn more about her products &amp; how she's able to grow her small biz through Amazon's Black Business Accelerator. ⤵️ https://t.co/wPn3K22Z99 https://t.co/nQZ04KLsVw";en;82;64;18;57572;amazon;5446167;50;49282
1,62583E+18;15/02/2023 13:02;Two weeks ago, Ervin, a delivery driver for Amazon, noticed a vehicle on fire. He stopped to help, and assisted a couple in saving their dog trapped inside and called 911. \n\nWe're so glad everyone is OK! ❤ Thank you, Ervin, you're incredible!  https://t.co/eSVkZSyfTK;en;208;61;21;71766;amazon;5446167;50;49282
1,62553E+18;14/02/2023 17:00;Roses are red  \nViolets are blue  \nWe love delivering packages to you 📦;en;509;159;57;131790;amazon;5446167;50;49282
1,62528E+18;14/02/2023 01:02;We're all out here looking for love. Including our robots. 🦾🥰 https://t.co/Kanr5WJNBz;en;191;58;39;82066;amazon;5446167;50;49282
1,62522E+18;13/02/2023 21:00;The way to a Prime member’s ❤️ Get $20 off your Grubhub order now through Valentine’s Day. https://t.co/mBbCx5BS69;en;108;48;22;87152;amazon;5446167;50;49282
1,62479E+18;12/02/2023 16:05;Your package is...\n\n4 stops away ❤️❤️❤️❤️ \n3 stops away 🧸🧸🧸 \n2 stops away 🍫🍫 \n1 stop away 🏹 \n\nYour package has been delivered 💝🥰;en;1029;377;97;223599;amazon;5446167;50;49282
1,62378E+18;09/02/2023 21:29;"“May you never feel unwanted, unloved, or hungry.” ❤️\n\nThat’s the motto of Lillie’s of Charleston, a family- &amp; Black-owned small biz making BBQ sauces, spice mixes, &amp; more. \n\nLearn how being part of Amazon’s Black Business Accelerator helps them grow. ⤵️ https://t.co/sBnFNC0ess https://t.co/3V9cNJO5ko";en;148;104;30;84477;amazon;5446167;50;49282
1,62274E+18;07/02/2023 00:36;"Tragic news out of Turkey and the surrounding region. We’re activating Amazon’s logistics and delivery network to quickly get donated relief items such as blankets, tents, heaters, food, diapers, baby food &amp; medicine to those in need. https://t.co/aQjfJ5vcsF";en;1665;164;360;186510;amazon;5446167;50;49282
1,62194E+18;04/02/2023 19:30;Is your name Buy Now? Because you’re cute as a button. 😉;en;336;184;37;118047;amazon;5446167;50;49282
1,62116E+18;02/02/2023 16:00;Add to heart. ❤️🛒;en;314;133;40;108293;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:49;Shop Influencers' top picks for your home.;en;1586;0;81;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:48;Shop Influencers' top picks for your home.;en;227;0;20;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:48;Shop Influencers' top picks for your home.;en;1094;0;50;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:47;Shop Influencers' top picks for your home.;en;265;0;14;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:46;Shop Influencers' top picks for your home.;en;1428;0;62;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:45;Shop Influencers' top picks for your home.;en;1392;0;77;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:44;Shop Influencers' top picks for your home.;en;468;0;34;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:44;Shop Influencers' top picks for your home.;en;3104;0;166;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:43;Shop Influencers' top picks for your home.;en;39;0;3;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:42;Shop Influencers' top picks for your home.;en;898;0;50;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:42;Shop Influencers' top picks for your home.;en;4974;0;234;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:40;Shop Influencers' top picks for your home.;en;331;0;24;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:35;Shop Influencers' top picks for your home.;en;137;0;6;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:31;Shop Influencers' top picks for your home.;en;208;0;7;0;amazon;5446167;50;49282
1,62066E+18;01/02/2023 06:27;Shop Influencers' top picks for your home.;en;783;0;51;0;amazon;5446167;50;49282
1,62065E+18;01/02/2023 06:24;Shop Influencers' top picks for your home.;en;393;0;20;0;amazon;5446167;50;49282
1,62063E+18;01/02/2023 04:32;Shop our Influencers' favorite beauty finds.;en;921;0;63;0;amazon;5446167;50;49282
1,62063E+18;01/02/2023 04:31;Shop our Influencers' favorite beauty finds.;en;165;0;18;0;amazon;5446167;50;49282
1,62063E+18;01/02/2023 04:30;Shop our Influencers' favorite beauty finds.;en;184;0;18;0;amazon;5446167;50;49282
1,62063E+18;01/02/2023 04:30;Shop our Influencers' favorite beauty finds.;en;368;0;30;0;amazon;5446167;50;49282
1,62063E+18;01/02/2023 04:29;Shop our Influencers' favorite beauty finds.;en;242;0;26;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:27;Shop our Influencers' favorite beauty finds.;en;1724;0;116;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:26;Shop our Influencers' favorite beauty finds.;en;3281;0;198;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:25;Shop our Influencers' favorite beauty finds.;en;427;0;31;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:23;Shop our Influencers' favorite beauty finds.;en;303;0;12;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:17;Shop our Influencers' favorite beauty finds.;en;83;0;0;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:10;Shop our Influencers' favorite beauty finds.;en;421;0;15;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:06;Shop our Influencers' favorite beauty finds.;en;100;0;6;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:00;Shop our Influencers' favorite beauty finds.;en;1040;0;33;0;amazon;5446167;50;49282
1,62062E+18;01/02/2023 04:00;We could really use a wish (list) right now. 💫;en;542;351;49;200828;amazon;5446167;50;49282
1,62062E+18;01/02/2023 03:53;Shop our Influencers' favorite beauty finds.;en;180;0;11;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:44;Shop Influencers' top Valentine's Day picks on Amazon.;en;33;0;1;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:38;Shop 4+ star gifts for Valentine's Day.;en;0;0;0;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:36;Shop 4+ star gifts for Valentine's Day.;en;0;0;0;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:33;Shop 4+ star gifts for Valentine's Day.;en;1;2;0;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:31;Shop 4+ star gifts for Valentine's Day.;en;2;1;0;0;amazon;5446167;50;49282
1,62046E+18;31/01/2023 17:29;Shop 4+ star gifts for Valentine's Day.;en;0;1;0;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:49;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;660;0;35;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:37;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;351;0;22;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:36;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;317;0;28;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:35;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;435;0;34;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:34;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;686;0;28;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:33;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;414;0;21;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:32;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;931;0;41;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:32;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;302;0;18;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:31;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;1098;0;41;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:29;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;1571;0;71;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:23;Clean lines. Simple designs.\n\nShop Japandi style pieces for your home!;en;467;0;27;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:22;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;576;0;31;0;amazon;5446167;50;49282
1,62019E+18;30/01/2023 23:20;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;3093;0;136;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:19;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;169;0;8;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:15;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;405;0;30;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:14;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;615;0;45;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:12;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;351;0;18;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:11;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;2369;0;147;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:09;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;1217;0;57;0;amazon;5446167;50;49282
1,62018E+18;30/01/2023 23:07;Clean lines. Cozy layers. Simple designs.\n\nShop Japandi style pieces for your home!;en;425;0;21;0;amazon;5446167;50;49282
1,62016E+18;30/01/2023 21:34;Discover Valentine's Day picks for him.;en;51;0;4;0;amazon;5446167;50;49282
1,62016E+18;30/01/2023 21:31;Shop Valentine's Day picks for kids on Amazon.;en;51;0;2;0;amazon;5446167;50;49282
1,62016E+18;30/01/2023 21:28;Discover Valentine's Day picks for him,\non Amazon.;en;0;0;0;0;amazon;5446167;50;49282
1,62015E+18;30/01/2023 21:17;Discover Valentine's Day gifts on Amazon.;en;78;0;2;0;amazon;5446167;50;49282
1,61911E+18;27/01/2023 23:48;Shop Valentine's Day sweets and treats on Amazon.;en;73;0;5;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:47;Shop Valentine's Day sweets and treats on Amazon.;en;125;0;7;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:46;Shop Valentine's Day sweets and treats on Amazon.;en;54;0;5;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:44;Discover handcrafted gifts for the ones you love, on Amazon.;en;63;0;4;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:42;Discover Valentine's Day décor and party decorations on Amazon.;fr;52;0;4;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:40;Discover Valentine's Day styles and jewelry on Amazon.;en;28;0;3;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:38;Shop date-night picks on Amazon.;en;60;0;1;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:35;Shop Valentine's Day picks on Amazon.;en;31;0;2;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:35;Shop Valentine's Day picks on Amazon.;en;29;0;1;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:33;Shop top picks for a cozy Valentine's night in, on Amazon.;en;72;0;0;0;amazon;5446167;50;49282
1,6191E+18;27/01/2023 23:30;Discover 4+ star Valentine's Day gifts on Amazon.;en;34;0;3;0;amazon;5446167;50;49282
1,61899E+18;27/01/2023 16:23;The Spheres at Amazon's HQ in Seattle will be lit the color purple today in honor of International Holocaust Remembrance Day, an important day to remember the millions of victims of the Holocaust. If you are local, we encourage you visit The Spheres to honor those affected. https://t.co/KbUQ0cgAyY;en;285;144;63;91257;amazon;5446167;50;49282
